,reviewText,sentiment,pred
8049,"I love it! I am a big Disney fanatic and so is my son, so this is perfect for the both of us.",1,1.0
8050,Lolz! This is too cute! My 3 year old and I played this even AFTER Christmas! Goofy's voice is too funny- sounds just like Mickey Mouse Clubhouse- my toddler is very discerning about his Disney characters and this track passed his inspection  :) It fit the bill nicely!,1,1.0
8051,Anemic. Probably is the key word. But it probably isn't the best rather the worst.,0,0.0
8052,"Before finding Drew Simpson's magnum opus, Noteworthy, I was lost in life and downtrodden by my lack of smooth, easy listening jazz music.  But after listening to the silky bass and tingling guitar of ""Meet Dr. Washington"" and ""On Fallen Ground"" my world exploded in a kaleidoscope of deep and meaningful love making hallucinations.  Thank you for exposing yourself to me, Drew Simpson, I will be forever changed by it.",1,1.0
8053,"Great songwriting and musicianship.
The vocal sound is robotic and eerie...
The lyrics are meaningful and tell a story...
GREAT!",1,1.0
8054,"Might as well be Nickelback... :/ Not a song I would buy for myself. Might I direct your attention, instead toward a band called Bobaflex!",0,0.0
8055,"You'll need the original script from the original LP of fifty years ago, in order to act out the scenes with Miss Goddard.  Otherwise this download is pretty much pointless.",0,1.0
8056,"I love this so much...and my fans loved the cover I did of it.  Definitely a winner, I'd say.  10/10.",1,1.0
8057,"When romance is in the air, nothing accentuates it quite like the right music, which, when done properly, has the power to magnify powerful emotions and moods. ""Fall In Love,"" by singer/songwriter/producer Ginger Patterson is a ballad that is almost undefinable. Containing both traditional and unconventional elements, it is like a fine, abstract piece of art; everyone who listens to it will hear something different, but it is open to interpretation and there is most definitely something there to appreciate.

The song begins with an interesting guitar, strings, and a piano melody that sets up the entrance of Ginger's sensual voice. Lyrically strong, ""Fall In Love"" tells of the things that are beautiful about being in love.  Ginger has a range of tones within her voice, and is capable of quickly and smoothly transitioning from a soft breathy sound to a full tone, with a touch of gospel conviction in her delivery, and very solid background harmony on her vocal overdubs. More tasteful keyboard sounds appear on the second verse, along with drums, a tambourine, and clever production ideas with regard to breaks in the phrasing, bringing cool surprises. In music, timing is everything. When you do something is just as important as how, and much thought was given not to overuse a sound just for the sake of doing so. The chords are solid and flow well with the way Ginger arranged her vocals, which are gripping in just the right places, pulling the lyrics and music together in a way that will remind listeners of loves past and present. Ginger has a unique voice and vocal style, but it is one that this listener appreciates.",1,0.0
8058,This is an outstanding CD with world-class performances by the top brass players in the world.  Well worth every penny!,1,1.0
8059,It doesn't sound like the radio version. This one is slower and less upbeat. I couldn't listen anymore after 30 secs.,0,0.0
8060,Poor quality recording,0,0.0
8061,"There are two version, the second of which is the 7 Hz Theta version (look at the album cover to tell the difference).

I was disappointed in the 7HZ Theta version.  There is a low level hum sound halfway through the recording that is annoying and distracting.

Get the regular (non 7Hz Theta) version.  That version is excellent.  I listen to it all the time. I downloaded the regular version for free (well, sort of) because I'm an Amazon Prime member.  I decided to purchase the 7 Hz Theta version because I wanted it in my permanent library.",0,0.0
8062,Not what I expected.,0,0.0
8063,"I get _____.... I love getting _____ while I drive.

Waste of $0.99",0,1.0
8064,Another blast from the past that was risque for its time.,1,0.0
8065,It's not what I thought it was I really don't like this song very much. it's not his best work,0,0.0
8066,"I have used this series for almost five months.  Although Ken Goodman recommends completing one hypnosis session per day, I find that I'm doing all six hynosis sessions within a week.  So, after about five or six weeks of using the sessions is when I really began to see results.  Particularly when it came to procrastination, that was the area I first began to notice change...typically, I've been very good at putting things off to the last minute; however, I began to catch myself saying no, do it now.  After four and a half months of doing a hypnosis session pretty much every day I see substantial improvements in all areas of my life.  Confidence is high and getting higher, as I said procrastination is becoming a thing of the past, I'm happier and a much better person to be around.

So, if you want to make changes in your life, hypnosis sessions for this series will definitely help...BUT, YOU MUST DO IT DAILY OVER A PERIOD OF TIME, nothing changes over night.",1,0.0
8067,"I wouldn't quite say, as the other review said it is smooth jazz.  Case in point the severely distorted vibraphone from David Samuels, singing like Hendrix.  I transcribed ""Soft Focus"" (tk. 2) with the solo.  He really opened my ears.  The lp includes the stereo mix layout from said song showing the instruments and how they are panned - pretty cool.",1,0.0
8068,Beautiful voice.,1,1.0
8069,"Do you give up too easily? Do you have difficulty following through to the finish? Do you often start tasks or projects only to quit when things get too difficult or when you experience setbacks?

Would you like to have the persistence, determination and confidence to overcome procrastination and obstacles, so you can accomplish tasks and achieve your goals? Well, you can. In fact, you already have the ability, deep inside of you.

And Persistence, Confidence and Success can help you set it free.

Created by certified hypnotherapist Ken Goodman, this professionally produced hypnosis download will help you rediscover the natural tenacity you showed as a child and through the power of hypnosis train your subconscious mind to become stronger and more persistent.

By gently guiding you into a very relaxed hypnotic state where your subconscious mind is more open to suggestion, you'll be able to make positive changes that will help you improve your determination, boost your confidence, and put you on the path to success in whatever you do.

To help you get the most benefit from this hypnosis session, we also include ""Introduction to Hypnosis: Myths and Facts"" absolutely FREE. This informative track breaks through the hype and misinformation about hypnosis to help you gain a better understanding of this relaxing, enjoyable, and highly effective way to make positive changes in yourself and your life.

Reawaken your natural ability to persevere and succeed. Download Persistence, Confidence and Success now.

Look for these other hypnosis downloads in the Personal Growth Series available on Amazon:

Change Without Fear
Maximum Motivation
Confidence Booster
The Journey to Achievement",1,0.0
8070,"The ""Lovin' You"" on this package is the Minnie Ripperton song, NOT the Leiber-Stoller song ""Loving You"" that Elvis sang in the movie of the same name.  Very sloppy A&R work!",0,0.0
8071,"First off, this guy has a big ass ""Pumpkinhead"" shaped skull, so I'm guessing his parents never turned him as a baby. Secondly, who in the fudge puts their ugly a$$ face on an album when they look like this guy? LOL, needless to say, this album is a complete waste of time.",0,0.0
8072,excellent.  has the classic Regina sound,1,1.0
8073,Great vocals,1,1.0
8074,"Too bad. I was looking forward to hearing this recording but was disappointed the first 3-4 minutes in. It is advertised as a 'stereo' recording 'live' from the Met. Lots of echo was added to the sound making it more stereo-like but the singers sound far, far away...like within the next city block or so. The orchestra sounds like it is in your lap.

That's right folks, it was recorded by an audience member with a good seat in the front row. There is a woman who talks almost constantly near-by in a whisper and a man whose annoying coughing is the best sound on the recording. Sometimes he sounds so life-like you want to turn around to see who is standing behind you. It IS October in New York. I love so-called 'live' historic recordings but if there is a limit...this is it.

The best coughing sound effect record on the market. After the first disc I felt like I knew this gentleman. No repeated listening and off to the used record shop with you! Goodbye Kleiber 'live' and all.",0,0.0
8075,This album is pure doo doo. This guy has no flow can't rap and is plain stupid. He's like an autistic kid heck an autistic kid is way better. Dangerous B more like Dangerous bad. Save your money and buy something. Anything is better than this.,0,0.0
8076,"This French duo from Lyons brings a polished product to the masses, enticing you to dance with their sexy sound that is well developed for such a young band. It is no surprise that they name Daft Punk and Air as their influences, as this sound is clearly of a Versailles band vintage, despite their slightly different origins.  Some of their riffs and loops remind me of a more dance-oriented version of the XX.  Be sure to check out their music video ""This Night a Soldier"" - which is a song strangely not on this album, yet really awesome.",1,1.0
8077,Wish it had the other shattered dreams song I heard on youtube instead of that one in album but overall good album...,1,1.0
8078,Horrible.,0,0.0
8079,"Anyone know where these ""poems"" came from?...Not in any of her works I have!...Maybe Ted Hughes' achives!?..lol..Unfortunately,she sounds like he does here!...If you listen to each one,they all sound the same--as does her voice reading them!...""Daddy"" should be here!...If you want to experience the ""real Sylvia"" to the max,read this poem,then listen to her read it on YouTube!...

I guess from a historical perspective,having her read these is a good concept,but they all seem flat,and she reads them all the same,making me wonder why it took til now to release this as she's been dead since 1963!",0,0.0
8080,"Also, quality just isn't very good, not that i expected it to be all that great on a recording that old. But still a nice trip down memory lane.",0,0.0
8081,"First off, I will say that this music is not really in my genre (I'm more of an orchestral person), but I will say that these guys do some pretty good music.

Ironically enough, they pulled me aside in one of the local malls out here, and asked if I had some time to listen to one of their tracks. Even though I was into a rather obscure musical blend, they still managed to pull out a track that I was instantly drawn to. Now, I could have walked away from there, but instead bought this CD from them in person for $20.00 - All the tracks on the disc kept me listening.

I guess in conclusion - I have to give them 4.5 stars (-.5 because although I like the music, it's still outside of my normal genre), and for providing me with an awesome disc to listen to.

-Lobster",1,0.0
8082,"So many good tunes, wicked man.",1,1.0
8083,"I would give it no stars if they let me. Not just subliminal or ultrasound there was nothing, even according to a oscilloscope, on the MP3. Not just silent but no ultrasound, as claimed, either.",0,0.0
8084,"This is a very different version of the classic song, I recommend it to those who aren't attached to the doris day version.",1,1.0
8085,I enjoyed listening to this song.,1,1.0
8086,"Social commentary (what else?) from one of my favorite duos, with which I totally agree.",1,0.0
8087,Did not like it.,0,0.0
8088,"In Edward Teller's wikipedia entry , we see the richness of a SINGLE contributor to the Manhattan Project.

If the rest of the world UNDERSTOOD what has been hidden and GROWN since the end of WW2 and the two atomic bombings, then they would know better than to mess with us instead of being fools.",1,1.0
8089,"Well, it's free. It has that going for it. But I'm not sure I can muster the musical courage to listen to it again.

This doesn't sound like the Crosby and Nash of old. It sounds like a political message masquerading as poetry and dubbed with half-hearted guitar.",0,0.0
8090,"David Crosby & Graham Nash still sound great, their hearts are in the right place, the price is right, unfortunately the song...?",0,1.0
8091,not quite what I expected,0,0.0
8092,I didn't order this song and when I saw that I had been billed for it I was concerned about my Amazon account being hacked.  No worries Amazon took care of everything.  But still this item came up for me to review.  Well all I can say is I listened to about 10 of the song and the music was horrible as well as the language. It's a poor commentary on our society to know that there are people out there that actually enjoy this music.  Such a shame.,0,0.0
8093,christmas songs are perfect for my pre-k class. I was able to play them every day from my kindle to keep the kids meery going into Christmas,1,1.0
8094,"I don't recommend downloading ANY music on Kindle. You may OWN the file, but you can't TRANSFER the file. It is in a proprietary format. Enough said.",0,0.0
8095,I listened to this cd today. One of the best CDS i have heard in some time. I enjoyed this cd very muoh.  From all I am to In My Daughters Eyes to Send in the Clowns every track was great.  I want to hear more from Viktoria.,1,1.0
8096,Careless love is the best cut.  The musicians are superb.  I have often thought many people do not care for traditional jazz because there are many bad bands out there.  This is as good as any of the greats but these guys are living!!!,1,1.0
8097,Very good listing,1,1.0
8098,love,1,1.0
8099,Great meaningful song!,1,1.0
8100,"Very few people sing this song, and the Phipps sing it as well as anyone I've heard.  This song always puts a pep in my step before I go soulwinning!",1,1.0
8101,"I wish I could provide a more positive review. What a disappointment. These 2 great musicians should work magic together, but the end result missed the mark and is grating.

Cmon, guys? Layla is now a blues song? How sad that this great rock anthem is once again trashed, seemingly in the name of commercialization, and once again transformed into a grotesque parody of the original. Next thing you know Layla will be recorded as a marching band song and used in parades??? Or perhaps used for polka dancing classes.",0,0.0
8102,"This recording of Gary Roadarmel alone with just a guitar and a microphone is a breath of fresh air in a world full of over produced music these days. The songs are beautifully constructed and Gary's vocals are right on at the right times and they crack just at the points that need to be there. The guitar licks often sound as if several people are playing. His voice often sounds like a young George Jones or a beer soaked Johhnny Thunders. There are several classic country covers (Tall, Tall Trees, Looking At The World Trough a Windshield and Spotlight.  Gary really hits it on ""Spotlight"" an obscure David Allen Coe tune, With the simple guitar and vocal he truly evokes the theme of ""shoot out the spotlight."" The best songs on this release are Gary's original tunes, many of which he performed with his previous band Porter Hall, TN.<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/All-Sinners-Welcome-Here/dp/B000S9A742/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">All Sinners Welcome Here!</a>&nbsp;This time the songs are broken down into the simpliest form and straight to the point, the words display the truth in the stories. This record reminds me alot of Richard Buckner's ""Bloomed""&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Bloomed/dp/B001VZ4VPI/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Bloomed</a>&nbsp;Townes Van Zandt's ""Live at the Old Quarter""&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Live-at-the-Old-Quarter/dp/B001J2BB6K/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Live at the Old Quarter</a>or Eddie Holly's ""if you stumble stumble lightly""&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/If-You-Stumble-Stumble-Lightly/dp/B0016XIM8C/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">If You Stumble, Stumble Lightly</a>... Gary does also does an interpretation of  Eddie Holly's ""Wastin"". All and all a great find for anyone who loves their music simple, beautiful and a little rough around the edges.",1,0.0
8103,I would just like to say how sickened I am with this product you are trying to sell for 299.99??? Are you serious?!?! How sick of a person are you to try and rip people off and try to make money off of such a sweet and innocent man? I am disgusted with all these people trying to make money off of his passing. SHAME ON YOU!!! We contain a group of thousands of people who truly care and love this man and his family. We will fight tooth and nail to make sure people like YOU aren't trying to make money off of his passing.,0,0.0
8104,"This is a great compilation with a nice mix of different styles, from funk to blues.  It will definitely get you out of your seat and dancing.  Highly recommended.",1,1.0
8105,less than 2 minutes long,0,0.0
8106,"Getting this theme was bad thinking on my part,mostly because of the 2 way radio every now and then.",0,0.0
8107,Does not help with sleep,0,0.0
8108,Stumbled upon this artist because of my love of Felicia Day. She is in this music video. The song is good but all the Geek refrence in the music video makes it that much better!,1,1.0
8109,Great,1,1.0
8110,I still get excited every time I listen to this interpretation of a classic.  Tony and Amy really had their body and soul when they recorded this song.  WOW,1,1.0
8111,Bad gay bar music,0,0.0
8112,"Rhapsody in Blue is a masterpiece, no question, but this performance does it justice. Beautiful! I can listen to it over and over - and do. My hubby was not a Gershwin fan, but this rendition of ""Blue"" changed his mind. Well done throughout! I highly recommend it.",1,0.0
8113,"THESE  TWO VOICES ARE BLUE VELVET.  J.D. LANG IS AWESOME.  WISH SHE'D RECORD MORE OF THE SONGS MY AGE ENJOYS (80+)  LIKE THAT.

J.D. LANG IS AWESOME - HER VOICE IS BLUE VELVET.  WISH SHE'D RECORD MORE SONGS MY AGE GROUP (80+) WOULD ENJOY.",1,0.0
8114,ordered in error,0,1.0
8115,"The performance is fantastic and the original masters of these recordings are of excellent quality, but the mp3s themselves are of a very poor quality indeed. A waste of both time and money even at the bargain price. The Decca issue has the same performance with superior sound quality.",0,0.0
8116,"If you are going to re-make golden oldies, you should at least try to put out a decent rendition. This one was ruined by Gaga's cheap attempts to ""modernize"" the language and Bennet's sycophantic chortles",0,0.0
8117,These two singers sound perfect together.,1,1.0
8118,I am a big fan of the drums and this song has such great percussion!!!,1,1.0
8119,I first heard this CD on a You Tube video and fell in love with it!!!  Great beat!,1,1.0
8120,"OK, if you are looking for a fast pounding beat, this has it... One star... the beat of each song seems to be approximately the same... Two stars... but if you are actually hoping to enjoy the music because you used to enjoyed the original songs... this sounds like scrambled eggs set to a beat... over and over and over and over. There is a law against cruel and unusual punishment and I am not sure what is worse, the loss of what I paid for this migraine inducing montage, or the portion of my life that I lost listening to this and will never recover.",0,1.0
8121,Cheesy and obnoxious,0,1.0
8122,It is OK.,0,0.0
8123,"The movie ""The Woman"" ... just about the best female Amazonian cannibal warrior movie you'll ever see. But Wow... the soundtrack couldn't have been more perfect. Music and Lyrics and performance sublime compared to the uber gritty movie. Perfect. And heartbroken that Spillane didn't have a readily available CD to snap up. Downloaded from Amazon with great joy.",1,0.0
8124,"I am an audiophile with a serious music rig and I want don't want the Diet Coke version of this album. I've bought it, because I have no choice, in MP3, but am hoping for a CD release.

Otherwise, man, what an album, more people should be aware of this guy.",1,1.0
8125,wonderful player....can't go wrong with the Beatles....Tony does wonders with Brazilian music too...I think Brazil will adopt him soon as one of their own.,1,1.0
8126,"IRRITATING AFTER A WHILE! If played low-tolerable! Loud - annoying! Not usable for drowning out outside noise. Okay, for playing in the bathroom to create that nature appeal!",0,1.0
8127,Great to relax to. Sounds like there is a storm going on. I would recommend to anyone that looking for relaxation sounds.,1,1.0
8128,it has good music with goods beats and music to work out by.worth using there programs as well. Great site,1,1.0
8129,"it's Tony Bennett and Willie Nelson, what can I say, the song is divine.",1,1.0
8130,"When I enthusiastically purchased this track (I adore Shara Worden) I thought I was getting a full track from a sampler CD, but in fact it is not an error on the track listings for this CD. The actual piece is a truncated 25 second cut from the entire song. Asking $0.99 for it led me to believe that time listing on the site was in error. After all, who in their right mind would offer a 25 second cut from a song for the same price as a full track? Well, obviously, Amazon.com would. That's ridiculous! And since it's a digital download, Amazon has a no return/refund policy. That sucks given this situation. I feel ripped off. Caveat emptor to the max. Sucks big time for me.",0,0.0
8131,I love dr. hook,1,1.0
8132,"one of my favorite ""chill"" tunes",1,1.0
8133,ok,1,0.0
8134,My group didn't enjoy this. I was expecting more well know artists. I would like to be able to hear music before I purchase.,0,1.0
8135,"i thought this was a bunch of sound effects, not just one.",0,0.0
8136,"It's not the real artist, and doesn't sound close. The original is called Brass In Pocket by Pretenders. My guess the they titled it ""I'm Special"" that don't know the original song name (I was one) in an attempt to deceive people into buying it.",0,0.0
8137,"Its a dated song from a time when ""free love"" was over, but discos, one night stands, etc. caused a lot of artists to sell out to vulgar, songs perfect to dance to while looking to ""mate"". It is disappointing that Rod Stewart was one of artists that number.",0,1.0
8138,sonds like it was recorded in some ones basement,0,0.0
8139,"One  of my favor songs from the 80's by Soft Cell. It sums up the decade will. Tainted Love, but the music really is well song  in song with a memorial beat, you just can't forget melody as the electric keyboard breaks in with the start of TAINTED LOVE.",1,1.0
8140,"Good sound effect -- worked for me.
Just wish I could have more than one sound effect for the price.",1,1.0
8141,No voice. Instrumentals only.,0,0.0
8142,"I think they missed the hot part of this album...and half the piping...

One thing I go by for bagpipe Christmas music is THE USE OF BAGPIPES...this rarely had it to a point whee I'd recommend it for more than every five years or so in a Christmas music rotation...  I don't really like the pipes being drowned out by any unnecessary instruments (let alone what seemed like full orchestras of them)...just have them front and center and any other musical accompaniment not within the same time zone...iF you can help it...",0,0.0
8143,Great music with always a great story to go along for all ages and walks of this life we are all blessed with.,1,1.0
8144,Love the mix of modern sound with ancient melodies. The use of the flute or oboe is reminiscent of Jethro Tull and the harmony is outstanding.,1,1.0
8145,"Nice beat, great song!!",1,1.0
8146,Excellent,1,1.0
8147,Good,1,1.0
8148,"I first heard SID drop a short verse on the Snowgoons Black Snow 2.  I really liked his lyrics and flow, he was different than all the other MC's on the track.  So I looked him up and found out that he was in Slipnot.  Awesome, I love Slipnot.  Well.... Here's the warning: This is for one not a rap CD and for two sounds nothing like Slipnot.  However, that would be fine with me I'm always looking for a new sound.  But it wasn't anything like good either.  He sings on almost all tracks and sounds like a drunk guy singing kareokee at a Moose Lodge. I see very little skill or talent in this album.  Maybe the kids get it but I sure don't",0,1.0
8149,It doesn't download the whole song.,0,0.0
8150,I RATED IT A 5 BECAUSE HE HAS BECAME MY FAVORITE SINGER. HE NEEDS MORE SONGS ON HERE WOULD BUY THEM.,1,1.0
8151,"The City tape was recorded over half way through side A, this still did not sit well with me. I have been a good Amazon customer and should be treated in a better manner.",0,0.0
8152,great song at a great price,1,1.0
8153,"This is NOT Lou Grahm on vocals have no clue who it is , clearly not the original from the 70's",0,0.0
8154,Perfect,1,1.0
8155,"This song as well as the dong "" Aladdin's Lamp are an absolute MUST for any Gene Pitney fan.. Both are very Rare from the late 60's",1,1.0
8156,Great song!,1,1.0
8157,the best,1,1.0
8158,song wouldn't burn to CD,0,0.0
8159,I love this song...Gene Pitney had such a unique voice...,1,1.0
8160,"First of all, I'd like to thank Amazon for making this recording available as downloadable Mp3's. At the moment (9/6/15), this CD is not available, but the disc with both Beach Boys Songbooks can be had for $466-!400.00. In other words, essentially unavailable. I've noticed that Amazon is beginning to do this with other out of print CD's, usually 60's catalog, and I can only encourage them to do more of this because there is an audience out there for these titles if they're not $100.

The Hollyridge Strings were actually a rather radical idea for their day. Until they put out The Beatles Songbook in June, 1964, teen-pop, the music of Top 40 Radio, was generally considered off-limits for an easy listening instrumental treatment. You didn't here orchestral arrangements of the hits of Fabian, Dion and the Belmonts or the Everly Brothers on the radio or in restaurants and offices. Those songs were kids' songs and the whole genre of rock'n'roll was considered musically worthless. Then came the Beatles and that changed everything. By March, 1965 Time Magazine ran a cover story on the pop/rock scene, by Autumn, 1965 the Beatles would record Yesterday with a string quartet and get airplay on ""Adult"" stations and by 1967 Leonard Bernstein would be praising pop on a network TV special.

But this was in 1964, long before all that, when the idea of orchestral arrangements of Beatles and Beach Boys songs must have seemed like a crazy idea. The project may have been just Capitol Records (who were the Beatles U.S. label) way of further jumping on the Beatlemania Bandwagon as everybody else was trying to do, or it may have been a creative person at Capitol recognizing the melodious sound of the Beatles songs and how it would easily transpose. The work in any case fell to Stu Phillips, a noted composer-arranger whether or not it was his original idea. He was a graduate of the Eastman School of Music who had made easy listening albums for Capitol under his own name, and for Colpix Records produced hit songs Johnny Angel (Shelly Fabares), My Dad (Paul Peterson), Blue Moon (Marcels) and Goodbye Cruel World (James Darren). It was this familiarity with contemporary pop that gave him the ability to orchestrate it without losing its vitality.

The Beach Boys Songbook was the second release by the Hollyridge Strings who, of course, were whatever studio orchestra musicians Capitol had at the time, and it came out in the Fall of 1964. The sound of the orchestra is very transparent (helped by excellent remastering here), with the strings accompanied by horns, trumpets, flutes and extensive use of piano. As you'd expect, songs like Don't Worry Baby and In My Room lend themselves easily to this treatment, and She knows Me Too Well is a particular standout with its elaborate piano part. But the more rocking songs come out intact with all their punch, even Surfin' USA and I Get Around, which boldly leads off the album. This is no sleepy Mantovani strings oversaturating the tunes but an authentically creative reimagining of Brian Wilson's melodies that retains their spirit.

This album got as much play from me as the actual Beach Boys albums in late 1964 (note because Capitol also had the Beach Boys a tune like Wendy which was on the Top 40 when this album was released was able to be included). Stu Phillips went on to compose many movie scores and television themes and is noted for his music for Battlestar Gallactica.",1,0.0
8161,"The preview is deceptive.  After you order and you play the song, you will notice this isn't the original recording within the first second into the song.  If you haven't followed Foreigner then you may like this version.  I wasted $0.69 on this...bummer.",0,0.0
8162,I thought this would be the track I was used to from another Foreigner CD (can't remember which).  This version does not communicate the power and emotion that the original did.  Wish I had known.,0,0.0
8163,The song Pass At Me (feat. Pitbull) by Timbaland is an exhilarating song that appears to be about the singer andor singers basically saying that they love when particular women aggressively go after them/take the initiative in pursuing them. The song also appears to be a bold take on the singers enjoying how some women have a good time in the dance clubs andor Im guessing any type of social clubs/gatherings/parties.,1,0.0
8164,"This reminded me of some old school EazyE, but it wasn't as good. Lyrics are just about getting money and beats have been done before. Not a fan.",0,0.0
8165,One of the many great Bobby Vee songs!,1,1.0
8166,"Everyone needs to listen to Nirvana! My 3 year old girl was in the truck with me when I was listening to "" Something in the Way ""  and she sings it in her sleep almost!",1,1.0
8167,Stu Phillips arrangements unforgettable,1,0.0
8168,Joseph Vincent writes pretty good songs and this is no less than what he has written before. Definitely the song has the theme of bumblebee.,1,0.0
8169,"I like this woman, I like her looks, her voice and her philosophy on life. This song will be the song my daughter and I will dance to on her wedding day.",1,1.0
8170,Esta cantante grita mucho!,0,1.0
8171,"This is a great version, has a bit of grit & rawness to it.  The Vig Nevermind is so clean & polished.",1,1.0
8172,"One of the rarest They Might Be Giants songs out there, the first time I heard it was on the Mighty Morphin' Power Rangers the Movie soundtrack, but only briefly, then suddenly, Amazon had it for download, much to my joy! Highly recommended for any TMBG fan out there :D",1,0.0
8173,"This album is awesome!  If you love Freedom and America, you have to pick up this album!  The title track, ""American Rifle"" is one of the best written songs that I know and it truly expresses how many of us in this country feel about freedom and the price of freedom that has been paid throughout history.",1,1.0
8174,"This is ok but i would suggest buying only a few of these mp3s separately you aren't missing anything money money every where and many 2 or 3 more including the affirmations track.
i think maybe this wasn't what i thought it would be this si about providing good service to your customers, i lack appropriate opportunities so maybe i should search for that
but ive ran into this problem before with her albums but i still was able to grow and still received something positive out of it
ok i am editing my review 4/27/16 from four stars to 2 (being nice)
ok heres why i will not purchase her mp3 again.
even though there were aspects of this mp3 i did not like i still used it. i noticed my attitude twords other people changed, i started getting more of a ""kanye west"" syndrome and believe that i shouldn't have to work for my success (as suggested in this mp3)  i actually shouldntve bought the whole cd.
but what i will say on a positive bullet is that i care less about others and feel as though people should pay me regardless ... i was actually raised to be the best i can be and its very hard and immoral to do some of the things suggested here.
honestly im not in a situation to ""pick and choose"" things often. so to pick and choose things based on ""quality"" is not a healthy option. i think this mp3 should have been more well thought out as everyone's situations are different. though it has given me courage to do things that needed to be done in a less than merciful way. what hurts the most is the acknowledgement of people who do not work hard who achieve massive success. i think this made my situation worse and more depressing if anything. i mean obviously a person buying this self help mp3 works hard and deserves more money however suggesting to be like those just born lucky is a hard pill to swallow im sorry.
ive worked hard my whole life and all it did was bring to light that i am NOT wealthy as i should be. as in my previous reveiw i would suggest to purchase money money everywhere. the othe mp3s are for people who probably do not work hard and ARE poor. oh and the other one about having a roommate who doesnt clean up after them selves is good. but i would never recommend this to a loved one as a whole mp3/cd just those 2. i found a similar mp3 by hypnosis live which says what she say but in a shorter yet more GRACEFUL way.
what anna thompson usually does are audio shamanic journeys. i think if your into that you will probably buy her mp3s but the problem is trusting what she is saying. so in conclusion the only thing positive that happend is me firing people who i should have fired along time ago.
all of the other results im not comfortable with oh yeah & one of those is starting accounts one to save and one to give away... um i stopped being as generous a long time ago because i honestly do not have the money to be donating to charities & i subconsciously had been giving me thinking ""oh it will come back"" after i realized why i stopped giving so much..its cuz I DON'T HAVE THE MONEY! i noticed after i realized i had less money. it makes me look like im rich to other people who probably want to use me though i don't know how great that is.
im glad i could do it in the future but right now i really need all of my money and can not afford to be Ms generosity all of the time people should be generous to me more often ijs cuz i really aint got it like that.
i think her intentions are good but for something like this i would suggest something more customized.",0,0.0
8175,"I could not play it on my professional system.  I had to use a portable cd player.

Love the music but want to order a different character class cd that I can use in my music system..",0,0.0
8176,"It is so difficult to find good music for character class and I was so happy to buy this CD made by V.Issaev. It includs many melodies from different countries:from russian to spanish, hungarian, italian, gypsie,oriental, and so on...
A pianist is also very good and givs certain character and rithm to each melody. As a professional dancer and teacher, I'm completely satisfied with this CD and looking forvard for next edition. Thank you Vladimir!",1,1.0
8177,He's a classic!!,1,1.0
8178,I saw The 3Ds in concert at Oregon State University in the early 60's. I loved that they put many of my favorite poems to folksy music with good harmony. I still have the original vinyl!,1,1.0
8179,"First Tommy Conners song that I've heard, very poignant, strikes a chord with me.",1,1.0
8180,I thought I was getting the other Sally Simpson song. I should have researched it more. Better luck next time. :(,0,0.0
8181,"This ""Happy Anniversary"" is the best version. I have been looking for this for sometime. I believe the original version from an Old cartoon show. But the Chips do it very well.",1,0.0
8182,"How sad for the World that for many Mary Hopkin's sweet (and often haunting) voice dissappeared from the airwaves by the mid-70's.  This beautiful and spiritual work is like a walk in the English countryside.  It does the soul good.  For many years, ""Spirit"" had been unavailable for sale unless one was willing to pay a very hefty price.  Do yourself a favour, and rediscover Mary Hopkin!!",1,1.0
8183,"Seriously folks....Henry Grimes at HIS finest with THE Master of the Vibes (all due respect to Hutch, Burton, Lionel and of course Bags....but this guy, living in pretty much seclusion the last 20 years of his life, is BURNING on this record.  His record with Sun Ra is another real gift to the world.
Go get em.",1,0.0
